username,userviewed,like,reviewId
acc527,acc3147,1,2425
acc527,acc3210,0,
acc527,acc3359,0,
acc527,acc3396,0,
acc527,acc3401,0,
acc527,acc3421,1,3057
acc527,acc3448,1,
acc527,acc3499,1,962
acc527,acc3672,1,611
acc527,acc3673,0,
acc527,acc3674,0,
acc527,acc3698,1,3878
acc527,acc3751,0,
acc527,acc4016,1,4096
acc527,acc4232,0,
acc527,acc4280,0,
acc527,acc4289,0,
acc527,acc4299,0,
acc527,acc4327,0,
acc527,acc4445,0,
acc527,acc4508,0,
acc527,acc4571,1,3007
acc527,acc4638,1,
acc527,acc4720,0,
acc527,acc4799,0,
acc527,acc4801,0,
acc527,acc4836,0,
acc527,acc4896,1,
acc527,acc4912,1,
acc527,acc4936,0,
acc527,acc5039,1,3159
acc527,acc5040,0,
acc527,acc5060,1,92
acc527,acc5218,0,
acc527,acc5250,1,
acc527,acc5540,1,1804
acc527,acc5560,0,
acc528,acc1,0,
acc528,acc110,1,
acc528,acc150,0,
acc528,acc296,0,
acc528,acc356,1,
acc528,acc457,0,
acc528,acc589,0,
acc528,acc593,0,
acc528,acc778,0,
acc528,acc1036,1,3268
acc528,acc1213,0,
acc528,acc1222,0,
acc528,acc1225,0,
acc528,acc1240,0,
acc528,acc1291,0,
acc528,acc1704,1,3136
acc528,acc1718,0,
acc528,acc1961,0,
acc528,acc2002,0,
acc528,acc2278,1,
acc528,acc2329,0,
acc528,acc2470,0,
acc528,acc2571,1,
acc528,acc2763,0,
acc528,acc2858,0,
acc528,acc3101,0,
acc528,acc3147,0,
acc528,acc3578,1,3005
acc528,acc3821,0,
acc528,acc4011,1,2821
acc528,acc4037,0,
acc528,acc4886,0,
acc528,acc4995,0,
acc528,acc5254,0,
acc528,acc5418,1,4845
acc528,acc6006,0,
acc528,acc6157,0,
acc528,acc6377,0,
acc528,acc6874,0,
acc528,acc7438,0,
acc528,acc8873,0,
acc528,acc33794,0,
acc528,acc40697,0,
acc528,acc42009,0,
acc528,acc44191,0,
acc528,acc44199,0,
acc528,acc48516,0,
acc528,acc49530,0,
acc528,acc51037,0,
acc528,acc55290,0,
acc528,acc55721,1,1614
acc528,acc55820,0,
acc528,acc58559,1,
acc528,acc59315,0,
acc529,acc1,0,
acc529,acc7,0,
acc529,acc32,1,
acc529,acc62,0,
acc529,acc65,0,
acc529,acc95,0,
acc529,acc104,0,
acc529,acc135,0,
acc529,acc141,0,
acc529,acc260,1,
acc529,acc637,0,
acc529,acc648,0,
acc529,acc653,0,
acc529,acc661,0,
acc529,acc711,0,
acc529,acc719,0,
acc529,acc733,1,2715
acc529,acc736,0,
acc529,acc743,0,
acc529,acc761,0,
acc529,acc780,0,
acc529,acc784,0,
acc529,acc786,1,2493
acc529,acc788,0,
acc529,acc1073,0,
acc530,acc11,0,
acc530,acc150,0,
acc530,acc161,0,
acc530,acc208,0,
acc530,acc292,0,
acc530,acc300,0,
acc530,acc329,0,
acc530,acc339,0,
acc530,acc349,0,
acc530,acc350,0,
acc530,acc356,1,
acc530,acc377,0,
acc530,acc380,0,
acc530,acc440,0,
acc530,acc454,1,
acc530,acc457,1,4992
acc530,acc474,0,
acc530,acc480,0,
acc530,acc500,0,
acc530,acc509,0,
acc530,acc539,0,
acc530,acc586,0,
acc530,acc587,1,4580
acc530,acc590,1,
acc530,acc592,0,
acc530,acc593,0,
acc530,acc597,0,
acc531,acc10,0,
acc531,acc260,1,4786
acc531,acc480,0,
acc531,acc590,0,
acc531,acc593,1,4506
acc531,acc733,0,
acc531,acc919,0,
acc531,acc1198,1,1558
acc531,acc1215,0,
acc531,acc1259,1,
acc531,acc1261,0,
acc531,acc1291,1,
acc531,acc1466,0,
acc531,acc1961,1,
acc531,acc2473,0,
acc531,acc2640,0,
acc531,acc3699,0,
acc531,acc4214,0,
acc531,acc4284,0,
acc531,acc4447,0,
acc531,acc4993,1,4920
acc531,acc5349,1,328
acc532,acc6,1,3574
acc532,acc110,1,
acc532,acc111,0,
acc532,acc290,0,
acc532,acc293,0,
acc532,acc318,0,
acc532,acc457,1,
acc532,acc480,0,
acc532,acc517,1,
acc532,acc527,1,22
acc532,acc589,0,
acc532,acc593,0,
acc532,acc608,0,
acc532,acc707,0,
acc532,acc858,1,
acc532,acc1198,0,
acc532,acc1200,1,3497
acc532,acc1213,1,3113
acc532,acc1214,1,
acc532,acc1233,1,
acc532,acc1240,0,
acc532,acc1242,1,
acc532,acc1245,0,
acc532,acc1291,1,
acc532,acc1304,0,
acc532,acc1343,1,
acc532,acc1580,1,2271
acc532,acc1610,1,4854
acc532,acc1704,0,
acc532,acc1721,1,
acc532,acc1953,0,
acc532,acc1954,0,
acc532,acc2023,0,
acc532,acc2028,1,
acc532,acc2194,1,2569
acc532,acc2288,0,
acc532,acc2329,0,
acc532,acc2366,0,
acc532,acc2406,0,
acc532,acc2571,1,
acc532,acc2858,0,
acc532,acc2959,1,
acc532,acc3147,1,761
acc532,acc3703,1,
acc532,acc4086,0,
acc532,acc4210,1,4592
acc532,acc4262,0,
acc532,acc4351,0,
acc532,acc4654,0,
acc532,acc4863,0,
acc533,acc1,1,
acc533,acc356,1,3744
acc533,acc1200,0,
acc533,acc1214,0,
acc533,acc1215,1,3281
acc533,acc1258,0,
acc533,acc1348,0,
acc533,acc1387,0,
acc533,acc1997,1,
acc533,acc2160,0,
acc533,acc2288,1,
acc533,acc2455,0,
acc533,acc2502,0,
acc533,acc2571,1,
acc533,acc2918,0,
acc533,acc2959,1,2899
acc533,acc3727,1,803
acc533,acc4105,1,
acc533,acc4886,1,1684
acc533,acc4973,1,
acc533,acc6502,0,
acc533,acc8874,0,
acc533,acc46578,0,
acc533,acc52281,1,
acc533,acc54995,1,644
acc533,acc57274,1,2275
acc534,acc1,0,
acc534,acc2,0,
acc534,acc10,0,
acc534,acc19,0,
acc534,acc31,0,
acc534,acc34,0,
acc534,acc44,0,
acc534,acc47,0,
acc534,acc48,0,
acc534,acc104,0,
acc534,acc153,0,
acc534,acc158,0,
acc534,acc160,0,
acc534,acc165,0,
acc534,acc169,0,
acc534,acc173,0,
acc534,acc180,0,
acc534,acc208,0,
acc534,acc223,0,
acc534,acc231,0,
acc534,acc253,0,
acc534,acc260,0,
acc534,acc316,0,
acc534,acc344,0,
acc534,acc356,0,
acc534,acc364,0,
acc534,acc367,0,
acc534,acc393,0,
acc534,acc442,0,
acc534,acc480,0,
acc534,acc500,0,
acc534,acc519,0,
acc534,acc551,0,
acc534,acc586,0,
acc534,acc588,0,
acc534,acc592,0,
acc534,acc593,0,
acc534,acc596,0,
acc534,acc653,0,
acc534,acc736,0,
acc534,acc780,0,
acc534,acc783,0,
acc534,acc784,0,
acc534,acc788,0,
acc534,acc798,0,
acc534,acc1033,0,
acc534,acc1036,0,
acc534,acc1097,0,
acc534,acc1196,0,
acc534,acc1198,0,
acc534,acc1210,0,
acc534,acc1215,0,
acc534,acc1270,1,2088
acc534,acc1282,0,
acc534,acc1291,0,
acc534,acc1370,0,
acc534,acc1377,0,
acc534,acc1387,0,
acc534,acc1485,0,
acc534,acc1517,0,
acc534,acc1527,0,
acc534,acc1544,0,
acc534,acc1562,0,
acc534,acc1566,0,
acc534,acc1580,0,
acc534,acc1588,0,
acc534,acc1591,0,
acc534,acc1676,0,
acc534,acc1682,1,
acc534,acc1688,0,
acc534,acc1721,0,
acc534,acc1784,0,
acc534,acc1801,0,
acc534,acc1831,0,
acc534,acc1876,0,
acc534,acc1894,0,
acc534,acc1907,0,
acc534,acc1917,0,
acc534,acc1923,0,
acc534,acc2003,0,
acc534,acc2004,0,
acc534,acc2005,0,
acc534,acc2011,0,
acc534,acc2012,0,
acc534,acc2018,0,
acc534,acc2028,0,
acc534,acc2054,0,
acc534,acc2080,0,
acc534,acc2081,0,
acc534,acc2085,0,
acc534,acc2089,0,
acc534,acc2115,0,
acc534,acc2161,0,
acc534,acc2167,0,
acc534,acc2174,0,
acc534,acc2273,0,
acc534,acc2291,0,
acc534,acc2294,0,
acc534,acc2324,1,
acc534,acc2329,0,
acc534,acc2355,0,
acc534,acc2394,1,1875
acc534,acc2571,0,
acc534,acc2617,0,
acc534,acc2628,0,
acc534,acc2640,0,
acc534,acc2683,0,
acc534,acc2700,0,
acc534,acc2706,0,
acc534,acc2716,0,
acc534,acc2717,0,
acc534,acc2720,0,
acc534,acc2762,0,
acc534,acc2858,0,
acc534,acc2947,0,
acc534,acc2948,0,
acc534,acc2949,0,
acc534,acc2953,0,
acc534,acc2985,0,
acc534,acc2986,0,
acc534,acc2987,0,
acc534,acc2993,0,
acc534,acc3114,0,
acc534,acc3159,0,
acc534,acc3300,0,
acc534,acc3483,0,
acc534,acc3489,0,
acc534,acc3578,0,
acc534,acc3624,0,
acc534,acc3633,0,
acc534,acc3751,0,
acc534,acc3752,0,
acc534,acc3793,0,
acc534,acc3948,1,
acc534,acc4011,0,
acc534,acc4103,0,
acc534,acc4270,0,
acc534,acc4306,0,
acc534,acc4366,0,
acc534,acc4369,0,
acc534,acc4370,0,
acc534,acc4446,0,
acc534,acc4533,0,
acc534,acc4638,0,
acc534,acc4701,0,
acc534,acc4728,0,
acc534,acc4816,0,
acc534,acc4874,0,
acc534,acc4886,0,
acc534,acc4887,0,
acc534,acc4896,0,
acc534,acc4958,0,
acc534,acc4963,0,
acc534,acc4993,0,
acc534,acc4995,0,
acc534,acc5218,0,
acc534,acc5219,0,
acc534,acc5313,0,
acc534,acc5349,0,
acc534,acc5378,0,
acc534,acc5418,0,
acc534,acc5444,0,
acc534,acc5445,0,
acc534,acc5449,1,4356
acc534,acc5459,0,
acc534,acc5574,1,
acc534,acc5621,0,
acc534,acc5816,0,
acc534,acc5882,0,
acc534,acc5952,0,
acc534,acc5956,0,
acc534,acc6156,0,
acc534,acc6333,0,
acc534,acc6373,0,
acc534,acc6377,0,
acc534,acc6383,0,
acc534,acc6536,0,
acc534,acc6539,0,
acc534,acc6550,0,
acc534,acc6659,0,
acc534,acc6754,0,
acc534,acc6863,0,
acc534,acc6874,0,
acc534,acc7090,0,
acc534,acc7143,0,
acc534,acc7153,0,
acc534,acc7254,0,
acc534,acc7293,0,
acc534,acc7373,0,
acc534,acc7438,0,
acc534,acc7458,0,
acc534,acc7569,0,
acc534,acc7991,0,
acc534,acc8360,0,
acc534,acc8361,0,
acc534,acc8368,0,
acc534,acc8371,0,
acc534,acc8528,0,
acc534,acc8636,0,
acc534,acc8640,0,
acc534,acc8644,0,
acc534,acc8807,0,
acc534,acc8874,0,
acc534,acc8917,0,
acc534,acc8961,0,
acc534,acc8972,0,
acc534,acc8984,0,
acc534,acc27251,0,
acc534,acc27368,0,
acc534,acc27611,0,
acc534,acc27660,0,
acc534,acc27706,0,
acc534,acc30825,1,3259
acc534,acc31878,0,
acc534,acc32031,0,
acc534,acc32587,0,
acc534,acc33004,0,
acc534,acc33493,0,
acc534,acc33615,0,
acc534,acc33669,0,
acc534,acc33794,0,
acc534,acc34150,0,
acc534,acc34162,1,1571
acc534,acc35836,0,
acc534,acc36289,0,
acc534,acc37386,0,
acc534,acc37729,0,
acc534,acc37830,0,
acc534,acc39715,0,
acc534,acc40815,0,
acc534,acc41569,0,
acc534,acc42718,0,
acc534,acc43836,0,
acc534,acc43928,0,
acc534,acc44191,0,
acc534,acc45186,0,
acc534,acc45431,0,
acc534,acc45499,0,
acc534,acc45672,0,
acc534,acc45722,0,
acc534,acc46335,0,
acc534,acc46530,0,
acc534,acc46578,0,
acc534,acc46972,0,
acc534,acc47200,1,
acc534,acc48385,0,
acc534,acc48774,0,
acc534,acc49272,0,
acc534,acc50872,0,
acc534,acc51024,0,
acc534,acc51255,0,
acc534,acc51412,0,
acc534,acc51662,0,
acc534,acc52287,0,
acc534,acc52722,0,
acc534,acc52973,0,
acc534,acc53121,0,
acc534,acc53125,0,
acc534,acc53138,0,
acc534,acc53140,0,
acc534,acc53519,0,
acc534,acc53972,0,
acc534,acc53996,0,
acc534,acc54004,1,
acc534,acc54259,0,
acc534,acc54272,0,
acc534,acc54503,0,
acc534,acc55768,0,
acc534,acc56152,0,
acc534,acc56171,0,
acc534,acc56174,0,
acc534,acc56921,0,
acc534,acc57504,0,
acc534,acc57640,0,
acc534,acc58025,0,
acc534,acc58297,0,
acc534,acc58559,0,
acc534,acc58998,0,
acc534,acc59022,0,
acc534,acc59103,0,
acc534,acc59315,0,
acc534,acc59615,0,
acc534,acc59784,0,
acc534,acc59900,0,
acc535,acc2445,0,
acc535,acc2447,0,
acc535,acc2482,0,
acc535,acc2490,0,
acc535,acc2496,0,
acc535,acc2539,0,
acc535,acc2570,0,
acc535,acc2571,0,
acc535,acc2573,0,
acc535,acc2574,0,
acc535,acc2580,0,
acc535,acc2581,0,
acc535,acc2583,0,
acc535,acc2599,1,3542
acc535,acc2617,0,
acc535,acc2671,0,
acc535,acc2683,0,
acc535,acc2688,0,
acc535,acc2692,1,
acc535,acc2700,1,
acc535,acc2702,0,
acc535,acc2706,0,
acc535,acc2724,0,
acc535,acc2762,1,
acc535,acc2805,0,
acc535,acc2829,0,
acc535,acc2858,1,
acc535,acc2860,0,
acc535,acc2881,0,
acc535,acc2882,0,
acc536,acc45,1,
acc536,acc110,1,3274
acc536,acc150,1,
acc536,acc165,0,
acc536,acc196,0,
acc536,acc225,0,
acc536,acc232,0,
acc536,acc233,0,
acc536,acc253,0,
acc536,acc261,1,
acc536,acc272,1,2346
acc536,acc276,0,
acc536,acc292,0,
acc536,acc300,0,
acc536,acc315,0,
acc536,acc329,0,
acc536,acc332,1,
acc536,acc335,0,
acc536,acc349,1,
acc536,acc350,0,
acc536,acc356,1,485
acc536,acc357,0,
acc536,acc368,0,
acc536,acc370,0,
acc536,acc371,1,
acc536,acc416,0,
acc536,acc419,0,
acc536,acc431,0,
acc536,acc434,1,
acc536,acc445,0,
acc536,acc454,0,
acc536,acc457,0,
acc536,acc480,0,
acc536,acc500,0,
acc536,acc516,1,
acc536,acc527,1,
acc536,acc589,0,
acc536,acc590,0,
acc536,acc592,0,
acc536,acc593,0,
acc537,acc318,0,
acc537,acc367,0,
acc537,acc527,0,
acc537,acc1721,0,
acc537,acc2329,0,
acc537,acc2571,0,
acc537,acc3147,0,
acc537,acc4954,1,
acc537,acc4963,1,
acc537,acc4993,0,
acc537,acc5952,0,
acc537,acc5989,1,4931
acc537,acc6539,1,1145
acc537,acc6888,1,4798
acc537,acc7153,0,
acc537,acc8533,0,
acc537,acc8984,1,
acc537,acc45722,1,1826
acc537,acc48516,0,
acc537,acc53125,1,4204
acc537,acc53322,1,
acc537,acc55765,1,
acc537,acc55946,1,
acc537,acc58295,1,
acc537,acc58559,0,
acc538,acc158,0,
acc538,acc364,0,
acc538,acc520,1,
acc538,acc588,1,
acc538,acc595,1,
acc538,acc671,1,
acc538,acc902,0,
acc538,acc1035,1,2574
acc538,acc1197,1,1133
acc538,acc1242,0,
acc538,acc1278,0,
acc538,acc1907,0,
acc538,acc2572,0,
acc538,acc2918,0,
acc538,acc3396,1,
acc538,acc3398,0,
acc538,acc3552,0,
acc538,acc3671,0,
acc538,acc3675,1,3942
acc538,acc4018,0,
acc538,acc4039,0,
acc538,acc4090,1,
acc538,acc4616,0,
acc538,acc5047,0,
acc538,acc5618,1,3532
acc538,acc7386,0,
acc538,acc7888,1,3075
acc538,acc8368,0,
acc538,acc44889,0,
acc538,acc56152,0,
acc538,acc58559,0,
acc539,acc65,0,
acc539,acc88,0,
acc539,acc318,0,
acc539,acc374,0,
acc539,acc379,0,
acc539,acc419,0,
acc539,acc527,0,
acc539,acc1060,0,
acc539,acc1197,1,3169
acc539,acc1265,0,
acc539,acc1297,0,
acc539,acc1801,0,
acc539,acc2094,0,
acc539,acc2329,0,
acc539,acc2502,0,
acc539,acc3087,0,
acc539,acc3264,0,
acc539,acc3301,0,
acc539,acc3608,0,
acc539,acc3740,0,
acc539,acc3745,0,
acc539,acc4306,1,
acc539,acc4886,0,
acc539,acc5218,0,
acc539,acc6377,1,
acc539,acc6539,0,
acc539,acc6753,0,
acc539,acc8360,0,
acc539,acc8641,0,
acc539,acc8961,0,
acc539,acc31878,0,
acc539,acc50872,1,
acc539,acc54259,1,4043
acc539,acc59784,0,
acc540,acc47,0,
acc540,acc145,0,
acc540,acc260,1,2533
acc540,acc296,1,1386
acc540,acc589,0,
acc540,acc648,0,
acc540,acc736,0,
acc540,acc1073,0,
acc540,acc1196,1,1831
acc540,acc1210,1,
acc540,acc1409,0,
acc540,acc1681,0,
acc540,acc1971,0,
acc540,acc2028,1,3247
acc540,acc2107,0,
acc540,acc2183,0,
acc540,acc2329,1,1210
acc540,acc2567,0,
acc540,acc2571,0,
acc540,acc2598,0,
acc540,acc2628,0,
acc540,acc2747,0,
acc540,acc2772,0,
acc540,acc2841,0,
acc540,acc2959,0,
acc540,acc4239,0,
acc540,acc4886,0,
acc540,acc4993,0,
acc540,acc5349,0,
acc540,acc5378,0,
acc540,acc5445,0,
acc540,acc5693,0,
acc540,acc6365,0,
acc540,acc6539,0,
acc540,acc8874,0,
acc540,acc32587,1,802
acc540,acc33493,1,4371
acc540,acc37733,0,
acc540,acc44191,1,
acc540,acc45722,0,
acc540,acc48385,0,
acc540,acc48516,1,
acc541,acc1,0,
acc541,acc7,0,
acc541,acc10,0,
acc541,acc11,0,
acc541,acc15,0,
acc541,acc19,0,
acc541,acc22,0,
acc541,acc47,0,
acc541,acc50,1,
acc541,acc95,0,
acc541,acc110,1,
acc541,acc132,0,
acc541,acc153,0,
acc541,acc161,1,4372
acc541,acc163,0,
acc541,acc165,0,
acc541,acc196,0,
acc541,acc203,0,
acc541,acc208,0,
acc541,acc218,0,
acc541,acc224,0,
acc541,acc248,0,
acc541,acc253,0,
acc541,acc259,0,
acc541,acc281,0,
acc541,acc288,0,
acc541,acc293,0,
acc541,acc303,0,
acc541,acc316,1,3364
acc541,acc318,0,
acc541,acc329,0,
acc541,acc344,0,
acc541,acc345,0,
acc541,acc349,1,
acc541,acc350,0,
acc541,acc356,1,2009
acc541,acc357,0,
acc541,acc361,0,
acc541,acc362,1,
acc541,acc364,0,
acc541,acc367,0,
acc541,acc368,0,
acc541,acc371,0,
acc541,acc377,0,
acc541,acc380,0,
acc541,acc410,0,
acc541,acc413,0,
acc541,acc415,0,
acc541,acc434,0,
acc541,acc442,0,
acc541,acc444,0,
acc541,acc445,0,
acc541,acc453,0,
acc541,acc454,0,
acc541,acc457,1,
acc541,acc464,0,
acc541,acc471,0,
acc541,acc472,0,
acc541,acc474,0,
acc541,acc480,1,
acc541,acc491,0,
acc541,acc497,0,
acc541,acc508,1,2413
acc541,acc524,0,
acc541,acc529,0,
acc541,acc535,0,
acc541,acc539,1,
acc541,acc540,0,
acc541,acc544,0,
acc541,acc546,0,
acc541,acc551,0,
acc541,acc552,0,
acc541,acc553,0,
acc541,acc586,0,
acc541,acc588,0,
acc541,acc589,0,
acc541,acc590,1,3864
acc541,acc592,0,
acc541,acc593,0,
acc541,acc594,1,4192
acc541,acc595,0,
acc541,acc597,0,
acc541,acc608,0,
acc541,acc610,0,
acc541,acc648,1,
acc541,acc720,1,1721
acc541,acc745,1,2958
acc542,acc47,1,2456
acc542,acc141,0,
acc542,acc186,0,
acc542,acc296,0,
acc542,acc318,1,2107
acc542,acc356,1,
acc542,acc364,1,
acc542,acc410,0,
acc542,acc500,0,
acc542,acc594,0,
acc542,acc596,0,
acc542,acc924,0,
acc542,acc1073,1,4547
acc542,acc1097,0,
acc542,acc1200,0,
acc542,acc1206,0,
acc542,acc1246,1,246
acc542,acc1282,0,
acc542,acc1377,0,
acc542,acc1380,0,
acc542,acc1407,0,
acc542,acc1527,1,1728
acc542,acc1580,0,
acc542,acc1645,1,2626
acc542,acc1653,0,
acc542,acc1721,0,
acc542,acc1732,0,
acc542,acc1784,0,
acc542,acc1997,0,
acc542,acc2012,0,
acc542,acc2302,0,
acc542,acc2329,0,
acc542,acc2539,0,
acc542,acc2542,0,
acc542,acc2571,1,
acc542,acc2572,0,
acc542,acc2599,0,
acc542,acc2694,0,
acc542,acc2700,1,3043
acc542,acc2710,0,
acc542,acc2858,0,
acc542,acc2918,0,
acc542,acc2959,1,4320
acc542,acc2997,0,
acc542,acc3052,0,
acc542,acc3408,0,
acc542,acc3623,0,
acc542,acc3717,0,
acc542,acc3863,0,
acc542,acc3911,0,
acc542,acc3948,0,
acc542,acc3949,0,
acc542,acc4025,0,
acc542,acc4226,1,
acc542,acc4306,1,
acc542,acc4344,0,
acc542,acc4369,0,
acc542,acc4370,1,4808
acc542,acc4446,0,
acc542,acc4816,0,
acc542,acc4886,0,
acc542,acc4963,1,2975
acc542,acc4973,0,
acc542,acc4995,0,
acc542,acc5218,0,
acc542,acc5266,0,
acc542,acc5299,1,
acc542,acc5418,0,
acc542,acc5445,0,
acc542,acc5481,0,
acc542,acc5502,0,
acc542,acc5679,0,
acc542,acc5945,0,
acc542,acc5989,0,
acc542,acc5991,0,
acc542,acc6188,0,
acc542,acc6365,0,
acc542,acc6377,0,
acc542,acc6378,0,
acc542,acc6539,0,
acc542,acc6541,0,
acc542,acc6874,0,
acc542,acc7254,1,3392
acc542,acc7361,0,
acc542,acc7438,0,
acc542,acc7451,0,
acc542,acc8360,0,
acc542,acc8528,0,
acc542,acc8529,0,
acc542,acc8644,0,
acc542,acc8665,0,
acc542,acc8874,1,2991
acc542,acc8958,1,3332
acc542,acc8961,0,
acc542,acc8984,0,
acc542,acc30707,0,
acc542,acc30793,0,
acc542,acc30825,0,
acc542,acc33004,0,
acc542,acc33679,0,
acc542,acc34072,0,
acc542,acc34162,0,
acc542,acc34319,0,
acc542,acc37733,0,
acc542,acc41566,0,
acc542,acc44191,0,
acc542,acc45447,0,
acc542,acc45517,0,
acc542,acc46530,0,
acc542,acc46976,0,
acc542,acc48516,0,
acc542,acc48593,0,
acc542,acc48780,0,
acc543,acc135,1,
acc543,acc165,1,
acc543,acc213,0,
acc543,acc231,1,183
acc543,acc267,1,
acc543,acc344,0,
acc543,acc356,0,
acc543,acc364,1,
acc543,acc377,1,
acc543,acc380,1,
acc543,acc588,1,3645
acc543,acc595,1,
acc543,acc637,1,
acc543,acc1036,1,3959
acc543,acc1253,1,
acc543,acc1265,1,
acc543,acc1270,1,
acc543,acc1347,1,
acc543,acc1387,1,
acc543,acc1388,1,4859
acc543,acc1580,1,
acc543,acc1702,1,4594
acc543,acc1731,0,
acc543,acc1917,1,
acc543,acc2378,1,4294
acc543,acc2379,1,4802
acc543,acc2380,1,
acc543,acc2381,1,
acc543,acc2382,1,
acc543,acc2421,1,
acc543,acc2463,1,
acc543,acc2571,1,4785
acc543,acc2762,1,4627
acc543,acc2791,1,958
acc543,acc2792,1,4196
acc543,acc2858,1,
acc543,acc2959,1,4145
acc543,acc3258,1,
acc543,acc3301,1,168
acc543,acc3785,1,2960
acc543,acc3825,1,2477
acc543,acc4226,1,3315
acc543,acc4388,1,
acc543,acc4526,1,
acc543,acc4545,0,
acc543,acc4886,1,1624
acc543,acc4994,1,
acc543,acc5225,0,
acc543,acc5481,0,
acc543,acc5989,1,
acc543,acc6287,1,4538
acc543,acc6373,1,
acc543,acc6377,1,
acc543,acc6482,1,527
acc543,acc7361,1,
acc543,acc33794,1,1371
acc543,acc35836,0,
acc543,acc48385,1,
acc543,acc50872,1,1471
acc543,acc51255,0,
acc543,acc59900,0,
acc544,acc1,0,
acc544,acc3,0,
acc544,acc14,0,
acc544,acc32,0,
acc544,acc40,1,3655
acc544,acc62,1,
acc544,acc68,1,21
acc544,acc95,0,
acc544,acc116,1,
acc544,acc619,1,
acc544,acc626,1,
acc544,acc648,0,
acc544,acc650,1,
acc544,acc694,0,
acc544,acc736,1,3873
acc544,acc780,1,
acc544,acc839,0,
acc544,acc1042,1,
acc544,acc1047,1,2433
acc544,acc1059,1,2553
acc544,acc1105,1,896
acc544,acc1356,1,571
acc545,acc44,0,
acc545,acc748,0,
acc545,acc1267,1,3788
acc545,acc1367,0,
acc545,acc1438,0,
acc545,acc1779,0,
acc545,acc1876,0,
acc545,acc1909,0,
acc545,acc1911,0,
acc545,acc1960,0,
acc545,acc2300,0,
acc545,acc2427,0,
acc545,acc2605,1,3554
acc545,acc2641,0,
acc545,acc2671,0,
acc545,acc2763,0,
acc545,acc3273,0,
acc545,acc3991,0,
acc545,acc33794,0,
acc545,acc49284,0,
acc545,acc58293,0,
acc546,acc70,1,4584
acc546,acc104,0,
acc546,acc158,0,
acc546,acc240,0,
acc546,acc293,0,
acc546,acc366,0,
acc546,acc370,0,
acc546,acc480,0,
acc546,acc589,1,
acc546,acc608,0,
acc546,acc893,0,
acc546,acc1035,0,
acc546,acc1090,0,
acc546,acc1249,1,
acc546,acc1270,0,
acc546,acc1327,0,
acc546,acc1544,0,
acc546,acc1673,1,4942
acc546,acc1965,1,
acc546,acc1969,0,
acc546,acc1970,0,
acc546,acc1971,0,
acc546,acc1972,0,
acc546,acc1976,0,
acc546,acc1977,0,
acc546,acc1986,0,
acc546,acc1990,0,
acc546,acc2085,0,
acc546,acc2399,0,
acc546,acc2455,0,
acc546,acc2456,0,
acc546,acc2529,0,
acc546,acc2530,0,
acc546,acc2531,0,
acc546,acc2532,0,
acc546,acc2533,0,
acc546,acc2657,0,
acc546,acc2791,0,
acc546,acc2792,0,
acc546,acc2858,1,3562
acc546,acc3160,0,
acc546,acc3190,0,
acc546,acc3316,1,921
acc546,acc3328,0,
acc546,acc3354,0,
acc546,acc3408,0,
acc546,acc3409,0,
acc546,acc3535,0,
acc546,acc3566,0,
acc546,acc3626,0,
acc546,acc3868,0,
acc546,acc3877,1,
acc546,acc3917,0,
acc546,acc3918,1,
acc546,acc3937,0,
acc546,acc3939,1,
acc546,acc3940,1,
acc546,acc3941,1,1417
acc546,acc3942,1,403
acc546,acc3957,0,
acc546,acc3958,0,
acc546,acc3959,1,
acc546,acc3984,0,
acc546,acc3985,0,
acc547,acc541,1,
acc547,acc1131,0,
acc547,acc1189,0,
acc547,acc1199,1,
acc547,acc1211,1,
acc547,acc1224,0,
acc547,acc1273,1,4838
acc547,acc1288,1,
acc547,acc1299,0,
acc547,acc1300,1,4945
acc547,acc1394,1,
acc547,acc2020,1,2285
acc547,acc2076,1,1735
acc547,acc2194,0,
acc547,acc2840,0,
acc547,acc2858,1,523
acc547,acc2859,0,
acc547,acc2917,0,
acc547,acc2919,0,
acc547,acc3039,0,
acc547,acc3102,0,
acc548,acc69,1,4012
acc548,acc260,0,
acc548,acc356,1,4676
acc548,acc733,1,2210
acc548,acc1196,0,
acc548,acc1393,1,
acc548,acc1477,0,
acc548,acc1621,0,
acc548,acc2571,1,3138
acc548,acc2716,0,
acc548,acc3263,0,
acc548,acc3578,0,
acc548,acc3916,1,
acc548,acc4776,1,
acc548,acc4899,0,
acc548,acc5955,1,
acc548,acc6874,0,
acc548,acc7458,0,
acc548,acc8531,0,
acc548,acc49910,1,
acc548,acc58559,1,
acc549,acc110,0,
acc549,acc260,0,
acc549,acc293,1,4991
acc549,acc318,0,
acc549,acc527,0,
acc549,acc589,0,
acc549,acc1036,0,
acc549,acc1196,0,
acc549,acc1198,0,
acc549,acc1210,0,
acc549,acc1291,0,
acc549,acc2028,1,
acc549,acc2571,1,
acc549,acc2959,1,
acc549,acc4226,1,741
acc549,acc5952,0,
acc549,acc48516,1,
acc549,acc58559,0,
acc550,acc1,0,
acc550,acc318,0,
acc550,acc356,0,
acc550,acc2571,0,
acc550,acc5989,0,
acc550,acc58559,0,
acc550,acc59315,1,
acc551,acc47,0,
acc551,acc110,0,
acc551,acc260,0,
acc551,acc293,0,
acc551,acc296,0,
acc551,acc318,0,
acc551,acc356,0,
acc551,acc377,0,
acc551,acc589,0,
acc551,acc593,0,
acc551,acc648,0,
acc551,acc1036,0,
